gender,age,degree,city_id,profession_id
Male,23,MA,26,1
Male,20,Class 12,13,1
Female,24,B.Arch,7,1
Male,18,Class 12,17,1
Female,29,BE,3,1
Male,18,Class 12,12,1
Male,29,B.Pharm,3,1
Male,19,Class 12,18,1
Female,20,B.Ed,8,1
Female,20,Class 12,25,1
Male,20,Class 12,7,1
Female,25,B.Arch,15,1
Male,30,B.Ed,7,1
Male,23,B.Arch,5,1
Female,27,MD,12,1
Male,27,M.Tech,19,1
Female,27,BHM,7,1
Male,31,LLM,9,1
Male,27,LLB,10,1
Female,28,BSc,19,1
Male,27,B.Ed,3,1
Female,27,B.Com,2,1
Male,25,B.Tech,17,1
Female,26,LLM,26,1
Male,20,Class 12,17,1
Female,26,LLB,4,1
Female,20,Class 12,9,1
Male,26,B.Pharm,8,1
Male,23,B.Tech,24,1
Male,25,BSc,23,1
Female,20,Class 12,6,1
Male,26,B.Arch,24,1
Female,18,Class 12,26,1
Male,28,BSc,26,1
Female,28,BBA,16,1
Female,27,B.Arch,1,1
Male,31,LLB,11,1
Male,24,BHM,25,1
Male,34,LLM,30,1
Male,34,MBBS,17,1
Male,25,B.Ed,17,1
Male,30,B.Arch,15,1
Female,18,Class 12,7,1
Female,19,Class 12,30,1
Female,34,LLM,8,1
Male,29,B.Pharm,19,1
Male,29,B.Com,12,1
Female,23,BE,15,1
Female,31,M.Ed,18,1
Female,32,B.Ed,11,1
Male,30,B.Ed,15,1
Male,33,BSc,15,1
Female,22,BHM,19,1
Female,24,M.Tech,25,1
Female,22,B.Ed,12,1
Male,25,BCA,27,1
Female,25,B.Com,19,1
Male,20,Class 12,20,1
Male,34,M.Pharm,17,1
Female,24,MCA,19,1
Female,28,BCA,7,1
Male,27,B.Ed,20,1
Male,34,B.Pharm,26,1
Female,26,B.Pharm,16,1
Male,24,B.Arch,14,1
Male,23,MBBS,24,1
Male,19,Class 12,15,1
Male,24,ME,11,1
Male,20,Class 12,17,1
Male,34,LLB,5,1
Male,24,M.Tech,21,1
Female,29,MHM,29,1
Female,20,Class 12,30,1
Male,27,B.Tech,26,1
Female,30,BE,15,1
Male,23,MD,22,1
Male,33,BSc,12,1
Female,28,BHM,6,1
Female,28,M.Tech,4,1
Female,25,BBA,4,1
Male,23,B.Tech,6,1
Male,20,Class 12,13,1
Male,21,MCA,10,1
Male,24,B.Ed,17,1
Male,30,MD,24,1
Male,22,B.Tech,1,1
Female,28,M.Tech,5,1
Male,25,M.Tech,25,1
Male,21,B.Com,12,1
Female,20,Class 12,10,1
Male,30,MBBS,7,1
Male,32,LLB,12,1
Male,25,B.Pharm,26,1
Male,20,Class 12,29,1
Female,33,MA,5,1
Male,25,PhD,5,1
Female,35,Class 12,17,1
Male,23,BSc,12,1
Female,28,BHM,21,1
Female,23,B.Arch,26,1
Female,27,M.Ed,7,1
Male,24,BHM,6,1
Male,29,BA,5,1
Female,26,BBA,26,1
Female,24,MBBS,7,1
Female,18,Class 12,19,1
Male,24,B.Pharm,6,1
Male,20,Class 12,23,1
Male,20,Class 12,19,1
Female,21,MCA,6,1
Male,30,BA,16,1
Male,18,Class 12,7,1
Male,34,BSc,16,1
Female,31,MBA,14,1
Male,19,Class 12,12,1
Male,23,M.Com,15,1
Male,25,B.Ed,5,1
Male,24,B.Tech,5,1
Female,33,BE,26,1
Female,24,B.Arch,24,1
Male,21,M.Com,29,1
Male,31,LLB,27,1
Female,18,Class 12,5,1
Female,20,Class 12,6,1
Female,24,B.Arch,25,1
Male,32,B.Ed,1,1
Male,34,M.Ed,29,1
Female,29,B.Ed,19,1
Male,31,LLB,4,1
Male,18,Class 12,15,1
Male,21,BHM,19,1
Male,19,Class 12,21,1
Female,23,MBA,5,1
Female,18,Class 12,19,1
Female,24,B.Arch,3,1
Female,23,B.Com,9,1
Female,29,B.Com,28,1
Male,20,Class 12,13,1
Male,23,BSc,19,1
Male,20,Class 12,25,1
Female,32,BHM,3,1
Female,34,M.Com,6,1
Male,28,BBA,24,1
Female,24,B.Arch,24,1
Female,20,Class 12,29,1
Female,33,PhD,30,1
Female,28,BA,17,1
Female,21,BCA,26,1
Male,33,Class 12,14,1
Male,27,B.Pharm,4,1
Female,19,Class 12,23,1
Female,20,Class 12,26,1
Male,33,BCA,9,1
Female,28,B.Arch,25,1
Female,20,Class 12,20,1
Female,22,BA,23,1
Female,27,BHM,20,1
Female,25,BE,3,1
Female,25,B.Pharm,24,1
Male,34,BBA,1,1
Female,23,MBBS,11,1
Female,26,M.Tech,5,1
Male,21,M.Com,12,1
Male,21,M.Com,6,1
Male,33,MCA,10,1
Female,23,BCA,3,1
Female,23,MSc,30,1
Female,24,BA,20,1
Male,31,MA,7,1
Male,20,Class 12,7,1
Female,31,PhD,25,1
Male,29,B.Tech,22,1
Female,20,Class 12,22,1
Female,20,Class 12,15,1
Male,30,B.Arch,26,1
Female,22,B.Com,26,1
Male,24,B.Com,6,1
Male,28,M.Pharm,11,1
Male,24,M.Tech,15,1
Male,29,Class 12,29,1
Female,30,MCA,9,1
Male,30,B.Arch,17,1
Female,20,Class 12,30,1
Male,21,BBA,3,1
Female,27,BHM,11,1
Female,23,B.Arch,26,1
Male,25,M.Ed,15,1
Male,30,PhD,15,1
Female,25,MCA,23,1
Male,29,B.Pharm,2,1
Female,25,PhD,27,1
Male,27,BSc,6,1
Male,32,B.Com,10,1
Male,31,LLB,15,1
Male,18,Class 12,19,1
Female,18,Class 12,4,1
Male,23,B.Tech,22,1
Male,34,M.Pharm,22,1
Female,21,BA,1,1
Male,24,M.Com,9,1
Male,19,Class 12,4,1
Male,29,BE,29,1
Male,33,B.Tech,19,1
Male,32,BE,14,1
Male,33,M.Ed,18,1
Male,34,B.Tech,15,1
Female,32,B.Tech,18,1
Male,33,BE,22,1
Male,25,B.Pharm,17,1
Female,32,M.Pharm,27,1
Female,18,Class 12,22,1
Female,34,LLM,1,1
Male,22,BBA,22,1
Male,33,M.Ed,25,1
Male,26,MBA,19,1
Female,28,PhD,9,1
Male,27,B.Ed,5,1
Male,33,M.Tech,24,1
Male,25,B.Arch,17,1
Female,24,BSc,18,1
Female,22,B.Com,21,1
Male,33,M.Tech,22,1
Female,33,M.Com,27,1
Male,23,B.Ed,17,1
Female,28,BBA,21,1
Female,34,BCA,23,1
Female,24,B.Ed,20,1
Male,29,B.Pharm,14,1
Male,32,MD,25,1
Male,18,Class 12,2,1
Male,28,BHM,30,1
Male,24,BA,14,1
Female,34,M.Ed,16,1
Female,25,BSc,11,1
Female,20,Class 12,25,1
Male,19,Class 12,16,1
Male,33,M.Tech,24,1
Female,22,B.Com,26,1
Male,24,Class 12,18,1
Male,30,B.Com,25,1
Male,20,Class 12,19,1
Female,35,M.Com,20,1
Female,32,B.Tech,3,1
Female,29,ME,26,1
Female,24,MBA,9,1
Male,19,Class 12,3,1
Female,19,Class 12,13,1
Female,29,B.Pharm,15,1
Male,28,BCA,6,1
Male,23,M.Pharm,23,1
Male,26,MD,8,1
Male,25,MBA,23,1
Male,20,Class 12,13,1
Male,32,B.Arch,28,1
Male,23,BSc,28,1
Female,28,MSc,1,1
Male,34,PhD,5,1
Male,25,M.Com,22,1
Female,32,MBA,8,1
Female,22,MCA,12,1
Male,22,B.Tech,12,1
Male,29,M.Ed,7,1
Male,31,MA,19,1
Male,32,M.Pharm,22,11
Male,18,Class 12,1,1
Female,21,B.Arch,28,1
Male,19,Class 12,28,1
Male,24,MBA,6,1
Male,28,BSc,4,1
Male,32,BCA,11,1
Male,26,M.Pharm,19,1
Male,28,M.Pharm,5,1
Male,27,B.Ed,12,1
Female,18,Class 12,6,1
Male,34,M.Ed,27,1
Male,24,B.Com,25,1
Female,24,BHM,19,1
Male,20,Class 12,20,1
Female,25,BE,3,1
Male,24,B.Arch,25,1
Male,30,MBA,19,1
Male,33,MA,22,1
Male,19,Class 12,2,1
Male,32,MBBS,21,1
Female,20,Class 12,8,1
Female,19,Class 12,15,1
Female,27,BE,14,1
Male,19,Class 12,14,1
Female,27,MSc,21,1
Male,29,MSc,23,1
Male,25,B.Com,25,1
Male,32,LLM,3,1
Female,18,Class 12,22,1
Female,21,MCA,26,1
Male,34,MBBS,10,1
Male,18,Class 12,18,1
Female,28,M.Tech,7,1
Female,20,Class 12,25,1
Female,33,MCA,26,1
Male,22,BBA,25,1
Female,22,BE,5,1
Male,19,Class 12,16,1
Male,25,B.Com,17,1
Male,32,ME,28,1
Female,32,B.Com,14,1
Male,20,Class 12,9,1
Male,29,BSc,1,1
Male,23,MSc,6,1
Female,31,M.Ed,1,1
Female,18,Class 12,17,1
Male,28,M.Ed,25,1
Male,27,BCA,25,1
Male,20,Class 12,26,1
Male,20,Class 12,7,1
Female,20,Class 12,3,1
Female,34,B.Arch,17,1
Female,29,M.Com,1,1
Female,24,B.Ed,1,1
Female,20,Class 12,20,1
Female,28,BCA,10,1
Male,30,B.Tech,22,1
Male,29,B.Ed,23,1
Female,19,Class 12,15,1
Male,28,Class 12,14,1
Male,24,MSc,21,1
Male,23,BSc,23,1
Male,19,Class 12,18,1
Female,29,ME,24,1
Female,28,BCA,27,1
Male,33,M.Tech,27,1
Female,28,B.Ed,5,1
Male,24,BHM,6,1
Male,30,B.Com,5,1
Male,19,Class 12,22,1
Female,20,Class 12,2,1
Male,25,MSc,23,1
Male,27,MBBS,13,1
Male,29,M.Tech,2,1
Female,21,MCA,6,1
Male,19,Class 12,13,1
Female,28,MSc,19,1
Male,31,M.Tech,27,1
Female,26,BE,5,1
Male,23,BCA,8,1
Female,25,MSc,7,1
Male,20,Class 12,18,1
Male,20,Class 12,21,1
Male,27,BSc,8,1
Male,32,BHM,12,1
Male,33,Class 12,10,1
Female,23,BHM,16,1
Female,20,Class 12,8,1
Male,24,B.Com,7,1
Female,34,M.Ed,8,1
Male,30,LLM,15,1
Female,31,B.Ed,28,1
Female,19,Class 12,20,1
Male,33,B.Ed,17,1
Female,24,B.Pharm,23,1
Female,31,Class 12,6,1
Female,30,M.Tech,15,1
Female,27,BE,29,1
Female,23,B.Com,12,1
Male,33,B.Pharm,1,1
Male,31,MBBS,14,1
Female,24,MBBS,21,1
Male,28,B.Ed,28,1
Female,24,BBA,3,1
Male,23,BSc,2,1
Male,33,MD,2,1
Male,32,LLB,9,1
Male,34,M.Ed,4,1
Female,28,B.Tech,25,1
Male,23,BA,26,1
Male,23,BHM,16,1
Male,22,BCA,26,1
Female,19,Class 12,24,1
Female,20,Class 12,23,1
Female,24,B.Arch,14,1
Female,27,B.Arch,6,1
Female,24,BCA,26,1
Female,31,BE,15,1
Male,27,MD,9,1
Male,24,Class 12,12,1
Female,30,B.Ed,14,1
Female,19,Class 12,30,1
Female,24,MBBS,24,1
Male,23,B.Arch,12,1
Male,23,BE,19,1
Male,28,MD,21,1
Female,24,BSc,25,1
Male,31,Class 12,17,1
Male,27,MBBS,21,1
Male,26,B.Ed,19,1
Female,23,BBA,7,1
Male,18,Class 12,20,1
Female,30,BA,1,1
Female,28,BHM,6,1
Male,25,B.Com,3,1
Male,33,PhD,27,1
Female,33,M.Ed,24,1
Male,34,PhD,28,1
Female,32,BCA,13,1
Male,29,MSc,1,1
Female,22,B.Com,23,1
Female,29,B.Arch,14,1
Female,21,B.Arch,18,1
Male,26,BBA,30,1
Female,24,BSc,19,1
Female,19,Class 12,27,1
Female,23,BHM,5,1
Male,23,BCA,13,1
Female,31,LLM,27,1
Male,19,Class 12,14,1
Male,30,B.Com,17,1
Female,32,Class 12,3,1
Female,20,Class 12,11,1
Female,18,Class 12,8,1
Male,25,B.Ed,2,1
Female,32,LLB,25,1
Female,32,B.Ed,25,1
Male,30,PhD,5,1
Male,25,Class 12,9,1
Male,29,BSc,2,1
Female,24,BA,23,1
Female,27,Class 12,27,1
Female,25,B.Com,17,1
Female,34,BSc,13,1
Male,21,BCA,9,1
Male,28,B.Ed,5,1
Female,34,B.Arch,1,1
Male,20,Class 12,3,1
Male,19,Class 12,24,1
Male,22,BCA,13,1
Male,25,B.Com,22,1
Female,20,Class 12,17,1
Male,30,B.Ed,17,1
Male,25,B.Ed,22,1
Female,19,Class 12,2,1
Female,25,B.Com,11,1
Male,33,MA,25,1
Male,21,B.Arch,13,1
Female,19,Class 12,28,1
Female,30,M.Pharm,19,1
Female,20,Class 12,3,1
Male,21,B.Arch,12,1
Male,28,B.Ed,22,1
Female,29,MBBS,12,1
Male,28,M.Com,7,1
Male,26,BSc,14,1
Female,27,BHM,28,1
Female,26,M.Com,1,1
Male,33,M.Pharm,13,1
Female,34,MD,3,1
Female,22,MBA,24,1
Male,23,M.Com,27,1
Female,24,B.Ed,9,1
Female,31,LLB,9,1
Male,21,MCA,12,1
Female,34,MSc,23,1
Female,29,B.Pharm,11,1
Female,32,BCA,26,1
Female,30,MBA,12,1
Male,31,LLM,4,1
Female,24,PhD,25,1
Male,24,B.Com,25,1
Male,18,Class 12,14,1
Male,32,M.Ed,7,1
Male,33,M.Ed,13,1
Male,33,M.Tech,6,1
Male,29,BA,4,1
Female,33,MA,13,1
Female,28,M.Pharm,1,1
Male,18,Class 12,15,1
Female,30,MSc,20,1
Male,34,BBA,17,1
Female,34,BA,2,1
Male,24,B.Tech,2,1
Male,29,B.Pharm,11,1
Male,33,BHM,2,1
Male,34,BCA,19,1
Male,32,MBBS,1,1
Female,22,BCA,26,1
Male,30,MD,23,1
Male,20,Class 12,2,1
Male,30,MBBS,26,1
Female,27,MD,23,1
Male,29,B.Pharm,3,1
Male,25,B.Ed,18,1
Female,19,Class 12,6,1
Female,34,BBA,6,1
Male,23,MSc,21,1
Female,26,BHM,22,1
Female,20,Class 12,25,1
Male,29,BSc,8,1
Female,19,Class 12,10,1
Male,34,M.Tech,21,1
Female,28,BE,29,1
Female,21,B.Pharm,19,1
Male,21,Class 12,3,1
Male,23,B.Tech,6,1
Male,20,Class 12,20,1
Male,24,B.Com,26,1
Male,18,Class 12,28,1
Male,23,M.Com,22,1
Male,33,B.Arch,5,1
Male,24,B.Ed,9,1
Female,25,PhD,23,1
Male,21,B.Tech,21,1
Male,21,B.Arch,25,1
Female,22,M.Pharm,21,1
Male,24,MD,17,1
Male,18,Class 12,14,1
Female,30,B.Com,3,1
Female,26,LLM,17,1
Female,25,B.Pharm,7,1
Male,21,MSc,8,1
Female,31,BCA,11,1
Male,28,BCA,20,1
Male,27,B.Ed,17,1
Male,29,BBA,8,1
Female,29,ME,11,1
Female,19,Class 12,19,1
Female,26,BCA,25,1
Male,19,Class 12,18,1
Female,25,B.Pharm,19,1
Female,25,B.Tech,12,1
Male,25,B.Pharm,2,1
Female,24,BHM,23,1
Female,26,BBA,12,1
Female,20,Class 12,15,1
Female,34,BCA,2,1
Male,28,MBBS,12,1
Female,25,MBBS,6,1
Male,25,BCA,13,1
Male,18,Class 12,9,1
Male,25,MBA,2,1
Female,28,BE,11,1
Male,28,B.Tech,20,1
Male,18,Class 12,19,1
Female,26,B.Ed,26,1
Female,28,MSc,11,1
Male,32,MSc,6,1
Male,23,MCA,21,1
Male,32,M.Ed,1,1
Male,18,Class 12,7,1
Male,19,Class 12,8,1
Male,29,ME,18,1
Female,32,BBA,25,1
Female,27,B.Arch,16,1
Male,25,B.Ed,1,1
Male,19,Class 12,15,1
Male,24,B.Tech,12,1
Female,29,M.Ed,8,1
Male,24,M.Ed,28,1
Male,34,MCA,6,1
Male,33,BCA,28,1
Female,28,LLM,4,1
Female,28,MBA,26,1
Male,19,Class 12,16,1
Female,29,B.Ed,2,1
Female,20,Class 12,7,1
Female,18,Class 12,6,1
Female,18,Class 12,1,1
Female,19,Class 12,5,1
Female,26,MA,12,1
Male,20,Class 12,15,1
Female,20,Class 12,20,1
Male,27,B.Pharm,17,1
Male,21,B.Com,19,1
Female,28,MBA,7,1
Female,25,BHM,2,1
Male,20,Class 12,1,1
Male,20,Class 12,20,1
Male,21,BSc,16,1
Male,32,MCA,19,1
Female,21,B.Arch,3,1
Female,29,M.Pharm,26,1
Male,27,B.Arch,7,1
Female,20,BHM,15,1
Female,22,MHM,5,1
Female,31,BA,7,1
Female,31,M.Pharm,18,1
Male,25,PhD,2,1
Female,25,B.Pharm,1,1
Male,28,BCA,9,1
Female,18,Class 12,8,1
Male,18,Class 12,12,1
Male,29,B.Com,10,1
Female,28,M.Pharm,25,1
Male,24,B.Ed,23,1
Female,19,Class 12,30,1
Female,20,Class 12,26,1
Female,32,BE,26,1
Female,33,B.Arch,12,1
Female,30,BHM,3,1
Female,23,B.Ed,22,1
Female,34,M.Tech,27,1
Male,18,Class 12,17,1
Female,32,LLB,7,1
Male,29,B.Ed,1,1
Female,31,BSc,2,1
Female,29,M.Tech,27,1
Male,22,BCA,28,1
Male,24,MCA,23,1
Female,24,MBA,30,1
Male,25,BSc,27,1
Female,25,MCA,29,1
Female,21,B.Arch,5,1
Female,22,MCA,5,1
Female,32,B.Ed,3,1
Female,20,Class 12,20,1
Female,20,Class 12,28,1
Female,29,BE,6,1
Male,33,BA,11,1
Male,20,Class 12,18,1
Male,25,MBBS,13,1
Male,28,B.Arch,21,1
Female,29,MD,28,1
Female,29,MCA,7,1
Male,23,BSc,28,1
Male,24,Class 12,9,1
Female,34,MSc,5,1
Female,34,LLM,13,1
Female,28,MA,27,1
Female,25,B.Tech,17,1
Female,30,M.Com,10,1
Male,34,M.Ed,24,1
Female,32,BCA,8,1
Female,25,B.Arch,4,1
Male,19,Class 12,9,1
Male,33,M.Tech,15,1
Female,24,B.Tech,22,1
Female,32,M.Ed,8,1
Male,30,MD,12,1
Female,28,MHM,2,1
Female,19,Class 12,18,1
Male,18,Class 12,16,1
Male,28,M.Ed,21,1
Female,21,B.Com,12,1
Female,20,Class 12,14,1
Male,23,M.Ed,30,1
Female,19,Class 12,30,1
Male,31,M.Ed,29,1
Male,25,B.Arch,24,1
Male,34,B.Ed,5,1
Female,28,B.Com,21,1
Male,18,Class 12,5,1
Female,31,ME,11,1
Male,28,ME,17,1
Male,33,BA,19,1
Female,24,BCA,25,1
Male,21,MA,14,1
Male,20,Class 12,20,1
Female,25,MCA,12,1
Male,29,Others,29,1
Male,28,MSc,28,1
Female,28,LLM,17,1
Male,23,B.Ed,12,1
Male,21,M.Ed,14,1
Male,26,BBA,4,1
Female,18,Class 12,17,1
Female,18,Class 12,18,1
Female,25,B.Tech,20,1
Male,18,Class 12,13,1
Male,22,BSc,25,1
Male,24,MBBS,10,1
Female,21,B.Ed,5,1
Male,34,BCA,19,1
Male,21,BSc,5,1
Male,26,BBA,13,1
Female,29,PhD,7,1
Male,26,MCA,1,1
Female,23,M.Tech,1,1
Female,18,Class 12,9,1
Female,24,B.Com,15,1
Male,24,Class 12,2,1
Female,29,BHM,13,1
Female,28,B.Ed,25,1
Male,23,MSc,24,1
Male,28,BSc,22,1
Male,19,Class 12,4,1
Female,28,MD,20,1
Female,21,Class 12,17,1
Female,30,MSc,5,1
Female,27,BBA,26,1
Female,23,B.Com,12,1
Male,31,M.Com,23,1
Male,24,Class 12,13,1
Male,27,BHM,13,1
Male,20,Class 12,7,1
Female,34,BBA,1,1
Female,25,B.Arch,4,1
Female,30,ME,5,1
Male,23,MA,22,1
Female,32,LLB,1,1
Male,28,BCA,18,1
Male,27,M.Pharm,14,1
Female,20,Class 12,6,1
Male,22,MBA,23,1
Female,32,BE,29,1
Male,20,Class 12,15,1
Female,29,LLM,15,1
Female,19,Class 12,20,1
Female,32,MCA,9,1
Female,34,M.Ed,5,1
Female,20,Class 12,3,1
Female,23,MSc,8,1
Male,20,Class 12,8,1
Male,28,B.Pharm,19,1
Female,25,PhD,30,1
Female,32,B.Tech,20,1
Female,29,B.Pharm,1,1
Female,32,M.Pharm,17,1
Male,18,Class 12,23,1
Female,29,MBA,22,1
Female,22,BCA,9,1
Female,20,Class 12,8,1
Female,28,BSc,12,1
Female,33,MA,21,1
Male,24,Class 12,16,1
Male,19,Class 12,1,1
Male,23,BBA,3,1
Male,21,BCA,17,1
Female,33,M.Tech,14,1
Male,23,B.Com,12,1
Male,29,BA,30,1
Female,21,B.Ed,19,1
Male,27,BSc,20,1
Male,19,Class 12,28,1
Male,26,MSc,14,1
Male,33,M.Ed,11,1
Male,30,B.Tech,6,1
Female,28,B.Ed,19,1
Male,25,MBBS,26,1
Male,22,B.Com,19,1
Male,30,BA,17,1
Male,29,LLB,13,1
Female,26,M.Ed,3,1
Male,21,B.Tech,25,1
Female,26,MCA,18,1
Female,18,Class 12,18,1
Male,21,Class 12,19,1
Male,21,MA,17,1
Male,19,Class 12,16,1
Female,23,B.Arch,24,1
Female,28,BCA,25,1
Male,21,MCA,25,1
Male,31,MD,9,1
Male,23,B.Arch,9,1
Female,29,B.Com,22,1
Female,24,BE,3,1
Female,25,M.Ed,3,1
Female,28,B.Pharm,23,1
Male,24,B.Ed,16,1
Male,20,Class 12,3,1
Male,28,M.Ed,8,1
Female,34,BCA,3,1
Male,20,Class 12,24,1
Male,24,BA,13,1
Male,19,Class 12,5,1
Male,26,M.Com,5,1
Female,24,BBA,30,1
Male,20,Class 12,13,1
Male,31,MA,3,1
Female,20,Class 12,22,1
Male,26,BCA,26,1
Male,23,BSc,26,1
Female,25,B.Com,8,1
Male,22,B.Arch,24,1
Male,18,Class 12,23,1
Male,32,MBBS,21,1
Male,28,BCA,16,1
Female,34,B.Arch,25,1
Male,30,M.Com,20,1
Male,22,BCA,30,1
Female,30,B.Ed,20,1
Female,27,MA,14,1
Male,19,Class 12,11,1
Male,31,LLB,3,1
Female,24,MBA,27,1
Female,19,Class 12,26,1
Male,20,Class 12,12,1
Male,30,LLB,12,1
Male,24,MBBS,26,1
Female,22,M.Com,8,1
Male,30,B.Com,6,1
Male,34,LLB,13,1
Male,19,Class 12,7,1
Male,28,B.Pharm,3,1
Female,21,MSc,10,1
Female,25,BHM,25,1
Male,24,MCA,24,1
Male,18,Class 12,9,1
Female,28,B.Arch,24,1
Male,21,B.Arch,25,1
Female,22,M.Com,12,1
Male,24,MA,13,1
Female,34,MCA,27,1
Female,33,MSc,1,1
Male,21,B.Com,12,1
Male,24,MSc,14,1
Female,28,MSc,30,1
Female,31,LLB,12,1
Female,33,MBBS,7,1
Male,33,BCA,4,1
Female,22,MSc,3,1
Female,24,B.Ed,14,1
Male,34,M.Ed,21,1
Female,20,Class 12,15,1
Female,21,B.Com,19,1
Male,25,B.Ed,27,1
Female,24,B.Pharm,22,1
Male,24,BSc,10,1
Female,23,M.Com,6,1
Male,28,MCA,23,1
Female,33,B.Arch,25,1
Male,18,Class 12,17,1
Male,34,BHM,25,1
Female,28,B.Ed,19,1
Female,20,Class 12,25,1
Female,34,B.Arch,29,1
Female,21,M.Com,10,1
Male,20,Class 12,14,1
Female,19,Class 12,18,1
Male,24,BCA,1,1
Male,30,B.Pharm,18,1
Male,25,BE,16,1
Female,22,B.Com,28,1
Female,18,Class 12,20,1
Male,23,BBA,8,1
Female,28,B.Arch,4,1
Female,25,B.Ed,30,1
Female,28,BBA,2,1
Female,24,B.Arch,10,1
Male,22,B.Arch,17,1
Male,27,M.Pharm,19,1
Female,34,MSc,6,1
Female,30,BSc,4,1
Male,23,BA,7,1
Male,18,Class 12,14,1
Male,19,Class 12,24,1
Male,34,BHM,10,1
Female,31,MD,3,1
Male,25,B.Arch,25,1
Female,21,BCA,12,1
Female,29,LLM,15,1
Female,22,BA,9,1
Male,28,PhD,12,1
Male,34,Class 12,5,1
Male,21,LLM,3,1
Male,18,Class 12,19,1
Male,30,PhD,19,1
Male,19,Class 12,14,1
Male,30,B.Ed,12,1
Male,23,BCA,5,1
Male,20,Class 12,18,1
Female,29,B.Ed,7,1
Male,18,Class 12,11,1
Male,18,Class 12,13,1
Female,18,Class 12,4,1
Female,27,M.Tech,10,1
Female,27,MBBS,13,1
Male,18,Class 12,17,1
Female,20,Class 12,23,1
Male,31,MCA,7,1
Male,24,LLB,7,1
Male,33,B.Arch,23,1
Female,29,BE,26,1
Male,19,Class 12,15,1
Female,28,BBA,25,1
Male,27,BHM,20,1
Male,23,B.Com,23,1
Female,19,Class 12,30,1
Female,33,BCA,7,1
Female,19,Class 12,28,1
Male,20,Others,11,1
Male,18,Class 12,15,1
Male,21,M.Com,24,1
Female,33,MHM,8,1
Male,34,M.Ed,26,1
Female,25,B.Arch,23,1
Male,28,M.Com,25,1
Female,27,B.Ed,17,1
Female,32,MD,20,1
Female,19,Class 12,5,1
Male,29,B.Ed,3,1
Male,18,Class 12,28,1
Male,23,MSc,10,1
Male,21,BE,6,1
Male,28,B.Ed,12,1
Male,24,MBBS,25,1
Female,29,BCA,16,1
Male,33,MBBS,21,1
Male,27,B.Arch,5,1
Male,33,MCA,3,1
Male,23,BA,17,1
Male,19,Class 12,12,1
Female,18,Class 12,4,1
Male,23,LLM,27,12
Female,29,M.Com,6,1
Female,34,B.Arch,14,1
Male,20,Class 12,8,1
Male,25,B.Tech,28,1
Male,33,B.Com,28,1
Female,29,B.Ed,14,1
Male,22,B.Tech,22,1
Male,21,B.Arch,3,1
Male,20,Class 12,16,1
Male,32,B.Ed,12,1
Male,28,MD,7,1
Male,21,Class 12,17,1
Female,32,MBBS,15,1
Male,28,BSc,10,1
Female,33,LLB,20,1
Male,29,B.Com,22,1
Male,31,B.Com,12,1
Male,33,B.Pharm,16,1
Male,29,MCA,24,1
Female,29,MD,9,1
Female,18,Class 12,3,1
Female,33,MHM,8,1
Female,27,BCA,1,1
Female,28,B.Com,20,1
Male,22,BCA,11,1
Male,31,M.Tech,24,1
Female,23,B.Ed,17,1
Female,31,B.Com,29,1
Male,30,Class 12,14,1
Male,20,Class 12,29,1
Female,28,MCA,23,1
Male,34,M.Pharm,30,1
Female,28,ME,11,1
Female,27,MA,6,1
Female,20,Class 12,22,1
Female,33,MHM,25,1
Female,22,M.Com,20,1
Female,22,MCA,21,1
Male,30,MSc,1,1
Female,25,MHM,5,1
Male,19,Class 12,29,1
Male,25,MSc,5,1
Male,24,BCA,8,1
Female,33,MA,3,1
Female,28,BHM,6,1
Male,28,M.Tech,12,1
Female,26,BBA,26,1
Male,20,Class 12,9,1
Male,33,B.Arch,23,1
Male,24,M.Com,5,1
Female,34,BCA,26,1
Female,24,B.Arch,12,1
Male,22,BBA,13,1
Female,20,Class 12,7,1
Female,19,Class 12,10,1
Female,20,Class 12,24,1
Female,20,Class 12,8,1
Female,27,B.Arch,11,1
Male,34,BCA,10,1
Female,19,Class 12,24,1
Male,27,LLM,26,1
Female,34,B.Ed,25,1
Male,25,BE,4,1
Female,33,MSc,14,1
Female,21,BBA,12,1
Male,31,BCA,5,1
Female,25,MHM,3,1
Female,20,Class 12,25,1
Female,22,BE,7,1
Male,24,B.Ed,3,1
Male,20,Class 12,16,1
Female,28,BA,28,1
Male,20,Class 12,12,1
Female,27,BA,15,1
Male,24,BE,20,1
Male,33,B.Arch,23,1
Male,29,MD,25,1
Male,25,MHM,12,1
Male,29,B.Arch,13,1
Female,20,Class 12,25,1
Female,24,MBBS,13,1
Female,31,MCA,7,1
Male,32,MD,9,1
Male,29,BCA,28,1
Male,29,B.Tech,3,1
Female,18,Class 12,9,1
Male,33,MBBS,3,1
Female,30,BA,25,1
Male,32,MBA,20,1
Female,30,MSc,13,1
Male,19,Class 12,8,1
Male,29,M.Com,12,1
Female,29,B.Pharm,5,1
Male,29,BBA,4,1
Male,23,MBA,14,1
Male,24,B.Ed,30,1
Female,31,PhD,3,1
Female,24,M.Pharm,25,1
Female,27,LLB,4,1
Female,20,Class 12,14,1
Male,25,BBA,20,1
Female,25,B.Tech,25,1
Male,23,MSc,10,1
Female,27,BCA,11,1
Male,29,M.Tech,4,1
Female,21,MSc,22,1
Male,34,MSc,28,1
Female,25,B.Pharm,23,1
Female,24,MBBS,21,1
Male,20,Class 12,18,1
Female,25,PhD,20,1
Male,26,MCA,19,1
